,Date,Score,reviews
249,2017年8月14日,5,還蠻不錯玩，就是有些地方還有進步空間，另外有時候打王容易整個卡住，昨天還出現，箱子免費，按下去之後，重登變成消耗鑽石，可以改善，大致上很不錯玩
250,2017年8月24日,2,玩了快2個禮拜，結果今天要玩的時候卻發現所有東西都不見，跳回了選人物的畫面，讓人很失望！能找回在改評價吧！
251,2017年8月27日,5,憑心而論 雖然時常會有bug產生 但是補償都很到位 也不會拖欠補償cp值也很高   再這樣下去我都希望天天斷線領補償了 越南大戰這款手遊作得還不錯 很耐玩!
252,2017年9月22日,5,好玩 讚
253,2018年1月30日,1,爛了
254,2017年10月15日,3,12/10 - 只有玩了一下 不敢妄下定論 不過如果是要想有原作那種感覺的話 恐怕這裡沒有. 分別大致就是 太過卡通 操作不完整(八角 掃射 蹲走) 敵人簡化 關卡無腦 血量條 網遊味濃(物攻防能攻防暴擊抗暴一堆數字的玩法你懂的) 很多元素亦削減了 除了熟悉的人物外玩起來其實沒什麼共鳴. 大家不要期望還原原作就好 畢竟手游
255,2017年12月4日,1,完全進不去
256,2017年10月7日,1,難玩。
257,2017年10月9日,1,爛遊戲
258,2017年10月10日,1,更新後所有記錄都沒有了，發生什麼事？？？
259,2017年11月4日,3,無法更新
260,2017年11月9日,5,說明放主武器 抽到副 不讓我出去 ???
261,2017年11月29日,5,很好玩
